"ManagerID","DirectReports","ManagerName","ManagerDepartmentID","ManagerJobID"
109706,1,"Kingston Halleyman",7,26
109707,2,"Rose Bennathorne",4,15
109710,2,"Christian Maringby",2,8
109711,10,"Savannah Lakeorstone",3,12
109712,2,"Mateo Caldawall",8,30
109715,2,"Bailey Caldwancrest",7,27
109716,1,"Jack Riverwell",8,29
109723,9,"Caroline Parkellin",7,27
109725,2,"Jade Meaderman",7,26
109728,2,"Alexis Rockthorne",8,30
109733,1,"River Brightubrook",8,29
109735,1,"Roman Riverobrook",8,29
109739,3,"Adrian Oakby",8,30
109743,1,"Xavier Longermond",2,5
109746,4,"Mason Calduford",8,30
109748,1,"Destiny Yorkberg",2,5
109750,3,"Isabella Finestrom",10,36
109751,1,"Cole Radellway",6,21
109753,4,"Aaron Springlinwin",7,26
109755,3,"Alexa Parkerwin",2,7
109756,1,"Cameron Reedorbrook",9,33
109762,6,"Rowan Grantenwell",5,19
109767,2,"Alexa Thornerstrom",11,39
109771,2,"Caleb Chandelden",7,26
109772,1,"Ashley Oakelden",7,26
109773,5,"Matthew Stonelinwin",5,18
109774,1,"Caroline Lakewellberg",9,33
109778,2,"Vincent Rockingmore",6,23
109780,4,"Alyssa Fairingbry",8,29
109787,2,"Erica Camwellquist",5,18
109788,2,"Morgan Norquist",8,30
109793,12,"Carlos Perryleybry",5,19
109799,3,"Jack Riveronridge",3,11
109802,5,"Naomi Burnunstead",3,11
109803,3,"Maria Delanwin",8,29
109804,6,"Aiden Parkenwall",9,34
109805,2,"Carmen Springellsen",6,23
109807,2,"Andrew Riverarford",4,15
109808,2,"Blake Torrorwall",10,36
109809,1,"Alice Finerley",2,5
109811,4,"Chloe Daluworth",11,40
109815,2,"Harley Wrenohart",4,15
109820,2,"Diana Willettcott",8,29
109821,1,"Daniela Kendunwall",5,18
109823,2,"Phoenix Kinginsen",6,22
109827,2,"Mia Clarkman",2,5
109829,1,"Gavin Monabrook",10,36
109832,5,"Christopher Maranshire",4,15
109839,2,"Oliver Marunson",2,6
109844,5,"Carter Rockleyshire",10,37
109845,4,"Sebastian Whitunward",6,22
109849,7,"Adam Greenoman",9,34
109855,1,"Addison Mononridge",8,29
109858,2,"Allison Kendunwall",9,33
109859,1,"Julia Fieldsonman",2,5
109864,1,"Reese Dalelson",9,33
109865,3,"Morgan Bennunmere",10,37
109866,3,"Jordan Whitetthart",8,29
109868,4,"Jayden Bramhart",4,14
109871,1,"Eva Wrenonridge",2,6
109874,2,"Mia Fordelland",9,34
109875,5,"Jasmine Northelcroft",2,7
109878,6,"Lillian Parkerlin",8,31
109881,6,"Kaitlyn Grantward",9,34
109885,3,"Rebecca Swanleyton",2,8
109887,13,"Clara Fieldorcrest",2,8
109889,2,"Ariel Northley",2,6
109893,1,"Ava Radsondale",6,21
109894,1,"Eli Colewellham",3,10
109898,2,"Xavier Bararland",2,6
109900,12,"Luis Parkeham",6,24
109902,1,"Autumn Emodale",2,6
109907,2,"Kevin Silvererwell",2,6
109908,5,"Ariel Kingstone",6,23
109909,1,"Blake Lakesonmond",2,5
109911,7,"Elena Yorkelfield",2,8
109913,3,"Leo Caringshire",3,12
109920,1,"Hayden Bartonthorne",4,15
109921,6,"Lillian Crowsen",4,15
109922,2,"Alexander Norenson",9,33
109926,4,"Leah Northunland",8,30
109927,1,"Jason Brookelbrook",2,6
109929,1,"Faith Rowunlin",10,36
109930,3,"Seth Caldwiley",2,7
109931,3,"Skyler Barenden",3,11
109932,3,"Oliver Chanderbrook",4,14
109935,4,"Isaac Pineensen",2,8
109936,3,"Phoenix Lakesonmere",5,18
109939,6,"Victor Camlinham",2,8
109948,4,"Jason Emimere",2,8
109949,2,"Anthony Eastarway",2,5
109951,2,"Kennedy Oaklinlin",3,10
109956,6,"Lucy Barunmont",7,27
109958,1,"Jennifer Yorkorridge",2,6
109960,8,"Adrian Norettridge",10,37
109966,1,"Rafael Hollinwall",8,29
109968,4,"Albert Grantlinberg",2,6
109973,1,"Henry Hayanthorne",2,6
109974,2,"Ana Norenwell",8,29
109978,7,"Harley Ashonridge",7,27
109981,2,"Luke Hartunway",7,26
109982,3,"Elizabeth Preselson",7,26
109986,2,"Aria Caldwawell",8,30
109991,1,"Casey Chandunden",2,5
109995,6,"Abigail Rainerwood",9,33
109997,1,"Eliana Chandanford",3,11
109998,2,"Alyssa Springham",2,7
