"CandidateID","FirstName","LastName","Gender","RequisitionID","ApplicationDate","Source","CurrentStage","JobID","DepartmentID","JobTitle","JobLevel","Recruiter","InterviewScore","OfferAccepted","DaysToFill"
507123,"Jeremiah","Stoneerridge","Male",700284,2024-09-28,"Networking Event","Interview",9,3,"Product Analyst",2,"T. Nguyen",4.7,NA,NA
507124,"Jonathan","Ellman","Male",702197,2024-11-24,"Indeed","Final Interview",38,11,"Legal Analyst",2,"D. Patel",3.6,NA,NA
507125,"David","Presorstrom","Male",700773,2025-03-25,"Career Site","Offer Extended",18,5,"Finance Manager",4,"A. Carter",4,"Pending",33
507126,"Elizabeth","Rainsonsen","Female",701203,2025-11-05,"Internal","Applied",22,6,"HR Business Partner",3,"J. Watson",NA,NA,NA
507127,"Riley","Rainonwin","Female",702548,2024-03-09,"LinkedIn","Rejected",29,8,"Account Executive",2,"A. Carter",5,NA,NA
507128,"Madison","Crossinstone","Female",701755,2024-05-28,"Career Site","Final Interview",6,2,"Senior Software Engineer",3,"M. Davis",3,NA,NA
507129,"Peter","Blackicroft","Male",701629,2025-11-16,"LinkedIn","Applied",16,5,"Financial Analyst",2,"S. Lee",NA,NA,NA
507130,"Jordan","Foxellberg","Male",701552,2025-07-11,"LinkedIn","Phone Screen",33,9,"Operations Manager",4,"M. Davis",NA,NA,NA
507131,"Jayden","Millellmere","Male",702177,2025-10-25,"Referral","Final Interview",1,1,"Chief Executive Officer",10,"J. Watson",4.4,NA,NA
507132,"Valentina","Crowuman","Female",700878,2024-09-09,"LinkedIn","Rejected",40,11,"General Counsel",8,"K. Brown",2.6,NA,NA
507133,"Luna","Presleyward","Female",702432,2024-09-18,"Career Site","Applied",10,3,"Product Manager",3,"S. Lee",NA,NA,NA
507134,"Christopher","Bellettcroft","Male",702430,2024-09-01,"Internal","Phone Screen",12,3,"Director of Product",6,"M. Davis",NA,NA,NA
507135,"Seth","Barocroft","Male",702140,2025-12-12,"Referral","Final Interview",30,8,"Sales Manager",4,"S. Lee",3.5,NA,NA
507136,"Theodore","Westastead","Male",701686,2025-08-18,"Referral","Final Interview",9,3,"Product Analyst",2,"R. Thomas",4.9,NA,NA
507137,"Sawyer","Ellefield","Male",700108,2025-04-08,"Referral","Offer Extended",22,6,"HR Business Partner",3,"T. Nguyen",5,"No",68
507138,"Victor","Coletonstead","Male",700849,2025-09-26,"Indeed","Offer Extended",16,5,"Financial Analyst",2,"S. Lee",2.9,"Pending",58
507139,"Sofia","Bramleycott","Female",701308,2025-01-22,"Networking Event","Applied",3,1,"Vice President",8,"A. Carter",NA,NA,NA
507140,"Asher","Burnoman","Male",702165,2025-11-02,"Referral","Phone Screen",10,3,"Product Manager",3,"M. Davis",NA,NA,NA
507141,"Ana","Parkoman","Female",701080,2025-08-01,"Career Site","Rejected",17,5,"Senior Financial Analyst",3,"D. Patel",3.2,NA,NA
507142,"Victor","Thornthorne","Non-Binary",701664,2025-03-31,"Indeed","Applied",31,8,"Director of Sales",6,"J. Watson",NA,NA,NA
507143,"Eli","Foxsonbrook","Male",701482,2024-11-17,"Career Site","Offer Extended",9,3,"Product Analyst",2,"T. Nguyen",4.4,"No",52
507144,"Avery","Chandeman","Female",701929,2026-01-12,"Agency","Phone Screen",5,2,"Software Engineer II",2,"S. Lee",NA,NA,NA
507145,"Skyler","Glentonberg","Female",700358,2024-01-22,"Agency","Final Interview",22,6,"HR Business Partner",3,"M. Davis",3.3,NA,NA
507146,"Aisha","Clarkingwall","Female",702150,2024-08-07,"Referral","Withdrawn",16,5,"Financial Analyst",2,"S. Lee",NA,NA,NA
507147,"Jackson","Springman","Male",701404,2025-02-26,"LinkedIn","Phone Screen",25,7,"Marketing Specialist",1,"K. Brown",NA,NA,NA
507148,"Lane","Beckonstead","Female",701867,2025-08-07,"Career Site","Applied",34,9,"Director of Operations",6,"T. Nguyen",NA,NA,NA
507149,"Roman","Sandellman","Male",702438,2024-01-24,"Networking Event","Rejected",33,9,"Operations Manager",4,"K. Brown",2.2,NA,NA
507150,"Elena","Fairoway","Non-Binary",702571,2025-08-28,"Internal","Phone Screen",14,4,"Systems Administrator",2,"M. Davis",NA,NA,NA
507151,"Lucy","Hallaberg","Non-Binary",701260,2025-07-19,"Referral","Phone Screen",3,1,"Vice President",8,"A. Carter",NA,NA,NA
507152,"Caleb","Fairincroft","Male",700869,2024-06-28,"Internal","Phone Screen",4,2,"Software Engineer I",1,"D. Patel",NA,NA,NA
507153,"Ava","Ashibry","Female",700692,2025-03-08,"Referral","Phone Screen",22,6,"HR Business Partner",3,"M. Davis",NA,NA,NA
507154,"Asher","Brookenshire","Male",701700,2026-01-14,"LinkedIn","Interview",37,10,"Director of Customer Support",5,"S. Lee",3,NA,NA
507155,"Marcus","Fairleystead","Male",702778,2025-07-08,"Career Site","Applied",22,6,"HR Business Partner",3,"R. Thomas",NA,NA,NA
507156,"Taylor","Bartonthorne","Female",701499,2024-07-19,"Career Site","Interview",24,6,"Director of HR",6,"J. Watson",2,NA,NA
507157,"Morgan","Clarkorridge","Female",701664,2025-09-25,"Referral","Rejected",31,8,"Director of Sales",6,"J. Watson",2.4,NA,NA
507158,"Ashley","Quilltonford","Female",700468,2025-12-18,"LinkedIn","Interview",30,8,"Sales Manager",4,"R. Thomas",4,NA,NA
507159,"Victor","Belltoncrest","Male",702766,2024-08-05,"Career Site","Offer Extended",7,2,"Engineering Manager",4,"M. Davis",4.5,"Pending",27
507160,"William","Burnley","Male",701060,2024-01-01,"Referral","Applied",17,5,"Senior Financial Analyst",3,"K. Brown",NA,NA,NA
507161,"Isla","Quillinmond","Female",701143,2025-10-09,"Indeed","Final Interview",15,4,"IT Manager",4,"J. Watson",2.4,NA,NA
507162,"Logan","Wrentondale","Male",702083,2025-11-16,"Internal","Rejected",9,3,"Product Analyst",2,"R. Thomas",3.3,NA,NA
507163,"Lucy","Rockedale","Female",701167,2025-06-10,"Networking Event","Interview",7,2,"Engineering Manager",4,"D. Patel",4.7,NA,NA
507164,"Dylan","Blandenwood","Male",701828,2024-02-21,"Career Site","Rejected",18,5,"Finance Manager",4,"S. Lee",4.9,NA,NA
507165,"Oliver","Golderstrom","Male",700642,2024-07-04,"LinkedIn","Rejected",27,7,"Marketing Director",5,"S. Lee",3.1,NA,NA
507166,"Wesley","Greendale","Male",700993,2024-01-30,"Career Site","Hired",16,5,"Financial Analyst",2,"R. Thomas",2.7,"Yes",23
507167,"Lane","Rainuby","Male",700918,2025-02-05,"Internal","Hired",13,4,"IT Support Specialist",1,"M. Davis",2.6,"Yes",38
507168,"Emerson","Reederwell","Male",701303,2024-10-02,"LinkedIn","Rejected",18,5,"Finance Manager",4,"R. Thomas",3.3,NA,NA
507169,"Hayden","Meadsen","Female",701971,2025-11-15,"Career Site","Phone Screen",12,3,"Director of Product",6,"J. Watson",NA,NA,NA
507170,"Seth","Finonsen","Male",701769,2025-02-08,"LinkedIn","Rejected",31,8,"Director of Sales",6,"J. Watson",4.2,NA,NA
507171,"Marcus","Moneland","Male",700719,2025-01-19,"Agency","Hired",18,5,"Finance Manager",4,"K. Brown",3,"Yes",32
507172,"Kai","Swaningdale","Non-Binary",700512,2025-12-02,"LinkedIn","Rejected",38,11,"Legal Analyst",2,"M. Davis",4.4,NA,NA
507173,"Micah","Faironcott","Male",700480,2024-12-30,"Referral","Applied",23,6,"HR Manager",4,"D. Patel",NA,NA,NA
507174,"Alan","Meadunbrook","Male",700879,2025-10-18,"Indeed","Phone Screen",1,1,"Chief Executive Officer",10,"J. Watson",NA,NA,NA
507175,"Clara","Oakadale","Female",700296,2024-06-30,"LinkedIn","Phone Screen",32,9,"Operations Analyst",2,"K. Brown",NA,NA,NA
507176,"Marcus","Quillewin","Male",701306,2024-08-13,"Indeed","Applied",36,10,"Customer Support Manager",3,"M. Davis",NA,NA,NA
507177,"Xavier","Camlinby","Male",700686,2025-10-19,"Agency","Applied",22,6,"HR Business Partner",3,"S. Lee",NA,NA,NA
507178,"Sarah","Hayorwood","Female",701825,2025-04-24,"Campus","Interview",22,6,"HR Business Partner",3,"M. Davis",2.4,NA,NA
507179,"Sofia","Foxenfield","Female",700511,2024-01-23,"Referral","Final Interview",23,6,"HR Manager",4,"A. Carter",3.6,NA,NA
507180,"Hannah","Rosearstone","Female",701472,2025-05-08,"Career Site","Interview",1,1,"Chief Executive Officer",10,"S. Lee",4.5,NA,NA
507181,"Skyler","Chandermont","Male",700057,2025-07-03,"Indeed","Hired",11,3,"Senior Product Manager",4,"J. Watson",3.2,"Yes",19
507182,"Joel","Rainelson","Male",700911,2024-01-11,"Career Site","Hired",5,2,"Software Engineer II",2,"S. Lee",4.9,"Yes",60
507183,"Allison","Hayenquist","Female",701348,2024-04-05,"LinkedIn","Applied",24,6,"Director of HR",6,"A. Carter",NA,NA,NA
507184,"Felix","Colearsen","Male",702381,2024-07-18,"Agency","Interview",29,8,"Account Executive",2,"D. Patel",4.9,NA,NA
507185,"Sage","Sandoward","Female",700847,2025-05-27,"Indeed","Hired",3,1,"Vice President",8,"J. Watson",4.9,"Yes",29
507186,"Felix","Blakeinstead","Male",701364,2026-02-11,"Campus","Rejected",18,5,"Finance Manager",4,"S. Lee",2.7,NA,NA
507187,"Joshua","Hayushire","Male",701401,2025-01-14,"LinkedIn","Phone Screen",22,6,"HR Business Partner",3,"K. Brown",NA,NA,NA
507188,"Eva","Quillanford","Female",701027,2025-08-22,"Campus","Hired",23,6,"HR Manager",4,"T. Nguyen",3.1,"Yes",87
507189,"Drew","Rocklinshire","Male",701731,2025-12-25,"Campus","Final Interview",10,3,"Product Manager",3,"S. Lee",4.7,NA,NA
507190,"Jade","Westettmore","Female",700778,2024-05-17,"Career Site","Phone Screen",5,2,"Software Engineer II",2,"M. Davis",NA,NA,NA
507191,"William","Brightwood","Male",700784,2024-05-25,"Agency","Hired",20,6,"HR Coordinator",1,"D. Patel",2.5,"Yes",78
507192,"Brianna","Preshart","Female",701060,2025-08-02,"Indeed","Applied",17,5,"Senior Financial Analyst",3,"K. Brown",NA,NA,NA
507193,"Aubrey","Ashingbry","Female",700942,2025-04-15,"Indeed","Phone Screen",6,2,"Senior Software Engineer",3,"R. Thomas",NA,NA,NA
507194,"Colin","Wolfwelland","Male",701270,2025-12-16,"Career Site","Rejected",19,5,"Director of Finance",6,"R. Thomas",2.2,NA,NA
507195,"Austin","Whitwell","Male",700769,2026-01-02,"Internal","Rejected",18,5,"Finance Manager",4,"M. Davis",3.1,NA,NA
507196,"Kaitlyn","Torruton","Female",700841,2026-02-14,"Networking Event","Hired",37,10,"Director of Customer Support",5,"M. Davis",4.8,"Yes",47
507197,"Drew","Kingson","Male",702092,2024-04-12,"Career Site","Offer Extended",20,6,"HR Coordinator",1,"A. Carter",2.1,"Pending",44
507198,"Logan","Torriman","Male",700448,2025-10-13,"Indeed","Hired",4,2,"Software Engineer I",1,"R. Thomas",2.2,"Yes",65
507199,"Nicole","Windenwin","Female",700660,2025-01-19,"Career Site","Applied",32,9,"Operations Analyst",2,"R. Thomas",NA,NA,NA
507200,"Bella","Thornberg","Female",701199,2024-04-03,"Career Site","Applied",40,11,"General Counsel",8,"R. Thomas",NA,NA,NA
507201,"Rebecca","Beckonstead","Female",702553,2025-04-05,"Campus","Phone Screen",39,11,"Corporate Counsel",4,"R. Thomas",NA,NA,NA
507202,"Aaron","Meadlinbrook","Male",702362,2025-03-27,"Campus","Offer Extended",13,4,"IT Support Specialist",1,"K. Brown",4.3,"Pending",17
507203,"Kyle","Stormarlin","Male",700417,2024-11-28,"Indeed","Hired",37,10,"Director of Customer Support",5,"A. Carter",3.9,"Yes",65
507204,"Quinn","Lakeanden","Female",700844,2024-10-16,"LinkedIn","Interview",18,5,"Finance Manager",4,"T. Nguyen",4.4,NA,NA
507205,"Stephen","Riverolin","Male",702676,2025-04-08,"Indeed","Phone Screen",15,4,"IT Manager",4,"T. Nguyen",NA,NA,NA
507206,"Austin","Thornaquist","Male",702280,2024-03-21,"Referral","Phone Screen",35,10,"Customer Support Representative",1,"J. Watson",NA,NA,NA
507207,"Stephen","Burninbrook","Male",700014,2026-02-15,"LinkedIn","Applied",25,7,"Marketing Specialist",1,"J. Watson",NA,NA,NA
507208,"Bella","Wrenelthorne","Female",701267,2024-12-26,"Campus","Phone Screen",17,5,"Senior Financial Analyst",3,"M. Davis",NA,NA,NA
507209,"Austin","Thornanstrom","Male",701001,2026-01-16,"Agency","Hired",17,5,"Senior Financial Analyst",3,"A. Carter",2.7,"Yes",46
507210,"Rowan","Caldman","Female",700020,2024-11-13,"LinkedIn","Hired",22,6,"HR Business Partner",3,"K. Brown",2.9,"Yes",84
507211,"Caleb","Clarkelworth","Male",702648,2025-02-01,"Networking Event","Applied",6,2,"Senior Software Engineer",3,"M. Davis",NA,NA,NA
507212,"Ethan","Presarwell","Male",701759,2025-11-29,"Referral","Phone Screen",2,1,"Chief Operating Officer",9,"R. Thomas",NA,NA,NA
507213,"Peyton","Coleemond","Female",700774,2025-11-16,"Agency","Phone Screen",17,5,"Senior Financial Analyst",3,"D. Patel",NA,NA,NA
507214,"Drew","Northaley","Male",702067,2025-03-25,"Indeed","Offer Extended",13,4,"IT Support Specialist",1,"T. Nguyen",3.6,"Pending",34
507215,"Kennedy","Swanshire","Female",701515,2024-10-26,"Internal","Phone Screen",32,9,"Operations Analyst",2,"J. Watson",NA,NA,NA
507216,"Kayla","Fairandale","Female",702531,2024-11-10,"Referral","Interview",16,5,"Financial Analyst",2,"M. Davis",2.8,NA,NA
507217,"Alexa","Rainleyman","Female",700882,2024-08-23,"Referral","Interview",6,2,"Senior Software Engineer",3,"M. Davis",3.5,NA,NA
507218,"Allison","Blackquist","Female",700005,2024-08-26,"Indeed","Interview",22,6,"HR Business Partner",3,"S. Lee",3.9,NA,NA
507219,"Jack","Winteraford","Male",702212,2024-08-26,"Indeed","Phone Screen",23,6,"HR Manager",4,"R. Thomas",NA,NA,NA
507220,"Maria","Craninstrom","Female",701085,2024-09-11,"Internal","Rejected",38,11,"Legal Analyst",2,"D. Patel",4.6,NA,NA
507221,"Harper","Camlinberg","Female",702628,2025-05-10,"Indeed","Final Interview",31,8,"Director of Sales",6,"D. Patel",3,NA,NA
507222,"Harper","Wreningmont","Female",701054,2024-05-23,"Indeed","Withdrawn",8,2,"Director of Engineering",6,"S. Lee",NA,NA,NA
507223,"Lily","Parkoman","Female",702698,2025-12-29,"Career Site","Interview",12,3,"Director of Product",6,"A. Carter",3.9,NA,NA
507224,"Morgan","Stormuquist","Male",700302,2026-01-25,"Networking Event","Final Interview",1,1,"Chief Executive Officer",10,"K. Brown",3.5,NA,NA
507225,"Riley","Beckormont","Female",700732,2025-12-13,"LinkedIn","Hired",16,5,"Financial Analyst",2,"M. Davis",2.3,"Yes",74
507226,"Jade","Wardellquist","Female",700658,2025-11-27,"Referral","Hired",36,10,"Customer Support Manager",3,"K. Brown",2.6,"Yes",56
507227,"Hailey","Wrenlinman","Female",701310,2024-02-01,"LinkedIn","Interview",10,3,"Product Manager",3,"K. Brown",4.6,NA,NA
507228,"Avery","Meadleyfield","Female",700492,2025-08-10,"Agency","Interview",29,8,"Account Executive",2,"R. Thomas",3.4,NA,NA
507229,"Elliot","Camustrom","Male",701643,2024-07-08,"Referral","Interview",36,10,"Customer Support Manager",3,"S. Lee",3.5,NA,NA
507230,"Jordan","Careland","Female",700450,2024-10-13,"Indeed","Phone Screen",24,6,"Director of HR",6,"T. Nguyen",NA,NA,NA
507231,"Ariel","Hartleyman","Male",700917,2025-06-27,"Career Site","Phone Screen",26,7,"Digital Marketing Manager",3,"M. Davis",NA,NA,NA
507232,"Mia","Dalingwall","Female",700350,2025-01-15,"Campus","Withdrawn",26,7,"Digital Marketing Manager",3,"J. Watson",NA,NA,NA
507233,"Diana","Roseunham","Female",701190,2024-10-15,"Internal","Applied",37,10,"Director of Customer Support",5,"K. Brown",NA,NA,NA
507234,"Nathan","Caldenway","Male",701191,2024-03-07,"Career Site","Final Interview",22,6,"HR Business Partner",3,"J. Watson",2.3,NA,NA
507235,"Gianna","Hallerward","Female",700060,2025-10-28,"Career Site","Phone Screen",17,5,"Senior Financial Analyst",3,"R. Thomas",NA,NA,NA
507236,"Charlotte","Rowinden","Female",702464,2024-05-09,"Campus","Offer Extended",38,11,"Legal Analyst",2,"K. Brown",2.3,"No",17
507237,"Aisha","Presiworth","Non-Binary",702599,2025-02-13,"Indeed","Final Interview",37,10,"Director of Customer Support",5,"T. Nguyen",3,NA,NA
507238,"Brooklyn","Mondale","Female",701397,2024-03-26,"Indeed","Offer Extended",15,4,"IT Manager",4,"M. Davis",3.9,"No",46
507239,"Ashley","Rocklinden","Female",702056,2025-08-26,"Indeed","Applied",3,1,"Vice President",8,"D. Patel",NA,NA,NA
507240,"Scarlett","Marucroft","Female",700439,2024-04-10,"Referral","Final Interview",5,2,"Software Engineer II",2,"T. Nguyen",2.6,NA,NA
507241,"Robert","Torrellwood","Male",701323,2025-11-07,"LinkedIn","Phone Screen",28,8,"Sales Development Representative",1,"S. Lee",NA,NA,NA
507242,"Sydney","Autumnowall","Female",700979,2024-03-13,"LinkedIn","Rejected",40,11,"General Counsel",8,"T. Nguyen",4.9,NA,NA
507243,"Nora","Burnelwin","Female",700631,2025-11-21,"LinkedIn","Interview",32,9,"Operations Analyst",2,"S. Lee",4.2,NA,NA
507244,"Alex","Kingtonstone","Male",701710,2024-11-25,"LinkedIn","Interview",36,10,"Customer Support Manager",3,"R. Thomas",3.1,NA,NA
507245,"Melanie","Dunettman","Female",700012,2025-08-19,"Indeed","Applied",23,6,"HR Manager",4,"T. Nguyen",NA,NA,NA
507246,"Avery","Silverequist","Female",700064,2025-01-30,"Indeed","Hired",2,1,"Chief Operating Officer",9,"R. Thomas",2.6,"Yes",29
507247,"Jamie","Winterunland","Male",700595,2025-09-03,"LinkedIn","Hired",8,2,"Director of Engineering",6,"K. Brown",2,"Yes",42
507248,"Kayla","Northley","Female",702222,2025-03-12,"Career Site","Applied",29,8,"Account Executive",2,"J. Watson",NA,NA,NA
507249,"Elliot","Meadtoncrest","Female",701179,2025-02-18,"Career Site","Offer Extended",40,11,"General Counsel",8,"A. Carter",4.5,"No",43
507250,"Daniel","Fairingcrest","Male",701752,2025-03-05,"Referral","Hired",28,8,"Sales Development Representative",1,"M. Davis",3.1,"Yes",18
507251,"Gabriel","Marwood","Male",701296,2026-01-09,"Indeed","Interview",32,9,"Operations Analyst",2,"T. Nguyen",2.7,NA,NA
507252,"Paige","Torruby","Female",701043,2024-12-25,"Referral","Offer Extended",18,5,"Finance Manager",4,"R. Thomas",3.1,"Pending",21
507253,"Jennifer","Dunettman","Female",701250,2025-04-26,"LinkedIn","Phone Screen",20,6,"HR Coordinator",1,"J. Watson",NA,NA,NA
507254,"Taylor","Caronmore","Female",701589,2024-01-05,"Indeed","Withdrawn",4,2,"Software Engineer I",1,"J. Watson",NA,NA,NA
507255,"Finley","Presostead","Male",701478,2024-05-02,"Indeed","Interview",30,8,"Sales Manager",4,"M. Davis",3.5,NA,NA
507256,"Stephen","Oaksonby","Male",700656,2025-06-19,"Campus","Interview",15,4,"IT Manager",4,"S. Lee",2.2,NA,NA
507257,"Alex","Wardtonwood","Male",700712,2024-06-30,"Career Site","Applied",36,10,"Customer Support Manager",3,"A. Carter",NA,NA,NA
507258,"Carter","Deladen","Male",702637,2026-01-14,"Indeed","Final Interview",15,4,"IT Manager",4,"J. Watson",2.6,NA,NA
507259,"Adrian","Hawkwell","Male",700303,2025-08-05,"Referral","Final Interview",37,10,"Director of Customer Support",5,"J. Watson",3.3,NA,NA
507260,"Tyler","Longcrest","Male",700429,2024-08-10,"Internal","Phone Screen",19,5,"Director of Finance",6,"M. Davis",NA,NA,NA
507261,"Simon","Blakeercrest","Male",701279,2024-07-26,"Career Site","Phone Screen",32,9,"Operations Analyst",2,"M. Davis",NA,NA,NA
507262,"Peyton","Hartonden","Female",701849,2024-11-11,"Referral","Interview",21,6,"HR Generalist",2,"S. Lee",2.8,NA,NA
507263,"George","Blakeonman","Non-Binary",701148,2024-02-09,"Career Site","Final Interview",34,9,"Director of Operations",6,"S. Lee",5,NA,NA
507264,"Jayden","Silvererford","Male",701473,2025-11-20,"Indeed","Rejected",21,6,"HR Generalist",2,"R. Thomas",4.8,NA,NA
507265,"Michael","Fordunmont","Male",702129,2026-01-20,"Indeed","Final Interview",27,7,"Marketing Director",5,"S. Lee",3.4,NA,NA
507266,"Maya","Adlerasen","Female",700501,2024-01-16,"Agency","Rejected",8,2,"Director of Engineering",6,"S. Lee",2.9,NA,NA
507267,"Blake","Reedellby","Male",701929,2025-04-09,"LinkedIn","Interview",5,2,"Software Engineer II",2,"S. Lee",3.7,NA,NA
507268,"Isla","Deluncrest","Female",700789,2025-01-29,"Career Site","Hired",14,4,"Systems Administrator",2,"S. Lee",2.3,"Yes",70
507269,"Jordan","Hollfield","Male",702788,2024-04-14,"Indeed","Applied",2,1,"Chief Operating Officer",9,"A. Carter",NA,NA,NA
507270,"Addison","Halleford","Female",702227,2025-07-12,"LinkedIn","Rejected",16,5,"Financial Analyst",2,"D. Patel",4.5,NA,NA
507271,"Aaron","Fordleyham","Male",701904,2025-06-12,"Referral","Applied",39,11,"Corporate Counsel",4,"M. Davis",NA,NA,NA
507272,"Charlie","Foxanbry","Female",701148,2024-01-22,"Networking Event","Final Interview",34,9,"Director of Operations",6,"S. Lee",4.4,NA,NA
507273,"Samantha","Winteruden","Female",700715,2025-04-09,"Indeed","Applied",31,8,"Director of Sales",6,"D. Patel",NA,NA,NA
507274,"Delilah","Riveriway","Female",700204,2026-01-13,"Career Site","Withdrawn",14,4,"Systems Administrator",2,"J. Watson",NA,NA,NA
507275,"Jack","Finacroft","Male",701603,2025-10-05,"LinkedIn","Final Interview",27,7,"Marketing Director",5,"M. Davis",3.7,NA,NA
507276,"Thomas","Stoneanward","Male",701336,2024-01-31,"Agency","Offer Extended",28,8,"Sales Development Representative",1,"R. Thomas",3.5,"No",44
507277,"Avery","Rockanmond","Female",701113,2025-10-12,"Career Site","Hired",40,11,"General Counsel",8,"J. Watson",4,"Yes",52
