"EmployeeID","FirstName","LastName","Email","Gender","BirthDate","Age","DepartmentID","JobID","JobTitle","JobLevel","LocationID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","Exempt","FTE","RemoteStatus","ManagerID","ManagerName","FinalTenureYears","CurrentSalary","CurrentBonusTarget"
106529,"Sage","Wrenworth","sage.wrenworth106529@synteccorp.com","Male",1975-02-06,51,2,7,"Engineering Manager",4,11,2022-10-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109424,"Jason Stoneanmore",3.38,124859,14983
103405,"Paul","Presfield","paul.presfield103405@synteccorp.com","Female",1971-09-22,54,2,7,"Engineering Manager",4,3,2022-11-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105695,"Julian Eastumond",3.34,150653,18078
101420,"Madeline","Meadelbrook","madeline.meadelbrook101420@synteccorp.com","Non-Binary",1970-11-04,55,2,7,"Engineering Manager",4,4,2022-11-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",100733,"Ryan Norarman",3.32,173491,20819
109391,"Peter","Dunlinridge","peter.dunlinridge109391@synteccorp.com","Female",1995-12-19,30,2,7,"Engineering Manager",4,5,2022-11-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109939,"Victor Camlinham",3.32,159954,19194
107809,"Grace","Windlinstone","grace.windlinstone107809@synteccorp.com","Male",1963-08-01,62,2,7,"Engineering Manager",4,3,2023-01-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103681,"Samantha Pineingward",3.16,159619,19154
108916,"Rowan","Oaklinlin","rowan.oaklinlin108916@synteccorp.com","Female",1977-03-04,49,2,7,"Engineering Manager",4,12,2023-01-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108453,"Felix Reedenwell",3.16,171107,20533
100960,"Sawyer","Westuland","sawyer.westuland100960@synteccorp.com","Male",1971-12-01,54,2,7,"Engineering Manager",4,1,2023-02-07,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",108576,"Caleb Hollenley",3.08,142015,17042
102782,"Owen","Crowanstead","owen.crowanstead102782@synteccorp.com","Male",1990-03-21,35,2,7,"Engineering Manager",4,8,2023-02-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106044,"Jayden Hayway",3.07,148493,17819
108331,"Sydney","Millenshire","sydney.millenshire108331@synteccorp.com","Female",1974-04-28,51,2,7,"Engineering Manager",4,1,2023-02-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",100762,"Faith Windarmere",3.07,143533,17224
101812,"Avery","Rivererton","avery.rivererton101812@synteccorp.com","Male",1985-11-29,40,2,7,"Engineering Manager",4,5,2023-02-16,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",104838,"Carter Pinetonshire",3.06,154000,18480
103995,"Joshua","Blakeellman","joshua.blakeellman103995@synteccorp.com","Female",1973-04-28,52,2,7,"Engineering Manager",4,1,2023-02-17,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",108453,"Felix Reedenwell",3.06,148456,17815
105737,"Sarah","Darnleystrom","sarah.darnleystrom105737@synteccorp.com","Male",2001-12-21,24,2,7,"Engineering Manager",4,9,2023-04-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105179,"Peyton Rockleyshire",2.91,132743,15929
106794,"Felix","Emleyway","felix.emleyway106794@synteccorp.com","Female",1992-04-25,33,2,7,"Engineering Manager",4,3,2023-04-15,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",101678,"Anthony Quillenstone",2.9,144116,17294
104210,"Zoe","Windinby","zoe.windinby104210@synteccorp.com","Male",2002-02-25,24,2,7,"Engineering Manager",4,10,2023-05-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",102372,"Skyler Goldwelley",2.86,155418,18650
102461,"Adam","Hartcroft","adam.hartcroft102461@synteccorp.com","Male",2003-12-04,22,2,7,"Engineering Manager",4,4,2023-05-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",104838,"Carter Pinetonshire",2.85,148535,17824
106299,"Carmen","Fininworth","carmen.fininworth106299@synteccorp.com","Male",1991-12-16,34,2,7,"Engineering Manager",4,1,2023-05-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107984,"Albert Forderson",2.84,150079,18009
107718,"Zachary","Ellham","zachary.ellham107718@synteccorp.com","Male",1992-03-07,34,2,7,"Engineering Manager",4,10,2023-05-24,NA,"Active",NA,"Contractor","Temporary",TRUE,1,"Remote",103920,"Taylor Reedstrom",2.79,155912,18709
105703,"George","Autumningson","george.autumningson105703@synteccorp.com","Male",1999-08-15,26,2,7,"Engineering Manager",4,1,2023-06-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104008,"Camila Blackorfield",2.75,151795,18215
106117,"Stella","Radoton","stella.radoton106117@synteccorp.com","Male",1994-06-07,31,2,7,"Engineering Manager",4,6,2023-06-11,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",101603,"Alexa Caldwihart",2.75,143821,17259
106503,"Blake","Ashbrook","blake.ashbrook106503@synteccorp.com","Male",1995-07-04,30,2,7,"Engineering Manager",4,7,2023-06-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108255,"Kyle Wolfleyberg",2.73,142570,17108
102839,"Kaitlyn","Holliwood","kaitlyn.holliwood102839@synteccorp.com","Male",1963-06-09,62,2,7,"Engineering Manager",4,7,2023-07-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102372,"Skyler Goldwelley",2.65,144939,17393
109651,"Kingston","Whiteberg","kingston.whiteberg109651@synteccorp.com","Male",1988-10-31,37,2,7,"Engineering Manager",4,12,2023-07-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109911,"Elena Yorkelfield",2.65,141681,17002
103245,"Charlie","Duninridge","charlie.duninridge103245@synteccorp.com","Female",1987-08-20,38,2,7,"Engineering Manager",4,1,2023-07-25,NA,"Active",NA,"Contractor","Regular",TRUE,0.6,"Hybrid",104188,"Brandon Barsonstead",2.62,174678,20961
101805,"Cole","Glenellman","cole.glenellman101805@synteccorp.com","Male",1988-08-23,37,2,7,"Engineering Manager",4,5,2023-08-05,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",103393,"Seth Baroby",2.59,148929,17871
107380,"Felix","Grayton","felix.grayton107380@synteccorp.com","Female",1992-06-25,33,2,7,"Engineering Manager",4,1,2023-08-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108841,"Ethan Sanderidge",2.55,140604,16872
105308,"Savannah","Yorkinley","savannah.yorkinley105308@synteccorp.com","Female",1995-08-27,30,2,7,"Engineering Manager",4,12,2023-09-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",109948,"Jason Emimere",2.49,139868,16784
109153,"Claire","Roseonway","claire.roseonway109153@synteccorp.com","Male",1978-03-27,47,2,7,"Engineering Manager",4,8,2023-09-28,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",101772,"Rafael Moneland",2.45,147919,17750
109458,"Julian","Hawklinridge","julian.hawklinridge109458@synteccorp.com","Female",1970-08-02,55,2,7,"Engineering Manager",4,9,2023-09-30,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Remote",106988,"Arthur Norleystrom",2.44,166476,19977
106277,"Rachel","Blakeercrest","rachel.blakeercrest106277@synteccorp.com","Male",1974-11-01,51,2,7,"Engineering Manager",4,9,2023-11-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105923,"Carlos Elliton",2.3,159521,19143
103720,"James","Sandasen","james.sandasen103720@synteccorp.com","Male",1994-07-05,31,2,7,"Engineering Manager",4,7,2023-12-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",101646,"Lucy Whitanmere",2.25,138615,16634
106725,"Emily","Monibry","emily.monibry106725@synteccorp.com","Female",2000-04-17,25,2,7,"Engineering Manager",4,3,2023-12-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100367,"Aiden Carsonmont",2.24,131827,15819
108562,"Hailey","Perrywood","hailey.perrywood108562@synteccorp.com","Male",1998-12-05,27,2,7,"Engineering Manager",4,6,2023-12-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108365,"Logan Crossmond",2.21,167023,20043
109626,"Brian","Beckuland","brian.beckuland109626@synteccorp.com","Non-Binary",1987-10-25,38,2,7,"Engineering Manager",4,5,2024-01-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100369,"Lane Greenedale",2.12,129178,15501
105343,"Julia","Longcrest","julia.longcrest105343@synteccorp.com","Male",1989-04-24,36,2,7,"Engineering Manager",4,10,2024-02-01,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",104697,"Peter Wolfwellwell",2.1,125647,15078
108514,"Lucy","Summererham","lucy.summererham108514@synteccorp.com","Female",2003-08-25,22,2,7,"Engineering Manager",4,2,2024-02-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101532,"Audrey Blakeelridge",2.07,139643,16757
109656,"Erica","Greenonden","erica.greenonden109656@synteccorp.com","Male",2002-02-18,24,2,7,"Engineering Manager",4,12,2024-02-11,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",108189,"Natalie Greenaridge",2.07,123939,14873
100581,"Rafael","Willfield","rafael.willfield100581@synteccorp.com","Male",1981-02-17,45,2,7,"Engineering Manager",4,3,2024-02-12,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",108841,"Ethan Sanderidge",2.07,159270,19112
106092,"Dominic","Winteribry","dominic.winteribry106092@synteccorp.com","Male",1995-02-02,31,2,7,"Engineering Manager",4,11,2024-02-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107984,"Albert Forderson",2.05,142772,17133
104058,"River","Maronshire","river.maronshire104058@synteccorp.com","Male",1974-02-25,52,2,7,"Engineering Manager",4,6,2024-02-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108255,"Kyle Wolfleyberg",2.05,169422,20331
106533,"Madison","Whittonman","madison.whittonman106533@synteccorp.com","Male",1991-08-21,34,2,7,"Engineering Manager",4,12,2024-03-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",107228,"Julian Rainelberg",2.01,164539,19745
106661,"Evan","Blackamond","evan.blackamond106661@synteccorp.com","Male",1973-09-23,52,2,7,"Engineering Manager",4,6,2024-03-31,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",107818,"Maria Rowwellwood",1.94,178527,21423
106710,"Sydney","Dalellsen","sydney.dalellsen106710@synteccorp.com","Male",1981-10-24,44,2,7,"Engineering Manager",4,8,2024-04-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107603,"Wesley Rainworth",1.92,154526,18543
108023,"Rebecca","Perryunfield","rebecca.perryunfield108023@synteccorp.com","Male",1981-06-24,44,2,7,"Engineering Manager",4,1,2024-04-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",109939,"Victor Camlinham",1.86,126601,15192
109408,"Natalie","Pineinford","natalie.pineinford109408@synteccorp.com","Female",1996-06-23,29,2,7,"Engineering Manager",4,6,2024-05-07,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",108453,"Felix Reedenwell",1.84,184763,22172
102985,"Eva","Kendsonquist","eva.kendsonquist102985@synteccorp.com","Male",1972-01-09,54,2,7,"Engineering Manager",4,8,2024-05-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106044,"Jayden Hayway",1.84,148844,17861
104046,"Sawyer","Wrenellwell","sawyer.wrenellwell104046@synteccorp.com","Male",1991-02-10,35,2,7,"Engineering Manager",4,2,2024-06-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108841,"Ethan Sanderidge",1.74,123788,14855
106352,"Carter","Fordwood","carter.fordwood106352@synteccorp.com","Male",1977-06-12,48,2,7,"Engineering Manager",4,11,2024-06-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",101772,"Rafael Moneland",1.73,161005,19321
107175,"Ethan","Norarman","ethan.norarman107175@synteccorp.com","Male",1991-07-10,34,2,7,"Engineering Manager",4,9,2024-06-22,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",100816,"Xavier Deltonman",1.72,157659,18919
105081,"Richard","Ashbrook","richard.ashbrook105081@synteccorp.com","Male",1970-08-07,55,2,7,"Engineering Manager",4,9,2024-07-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103393,"Seth Baroby",1.69,159073,19089
105263,"Mia","Stormstead","mia.stormstead105263@synteccorp.com","Male",1992-07-30,33,2,7,"Engineering Manager",4,3,2024-07-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103331,"Samuel Summeremere",1.62,136588,16391
107326,"Seth","Northarberg","seth.northarberg107326@synteccorp.com","Female",1995-09-07,30,2,7,"Engineering Manager",4,4,2024-08-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105201,"Layla Westerquist",1.56,135283,16234
103120,"Olivia","Wrenleyridge","olivia.wrenleyridge103120@synteccorp.com","Male",1989-09-16,36,2,7,"Engineering Manager",4,10,2024-08-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104596,"Jackson Radthorne",1.53,126381,15166
101168,"Stella","Glenorson","stella.glenorson101168@synteccorp.com","Female",1982-03-15,43,2,7,"Engineering Manager",4,3,2024-09-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106988,"Arthur Norleystrom",1.49,134132,16096
105256,"Hazel","Darnbry","hazel.darnbry105256@synteccorp.com","Male",1989-10-29,36,2,7,"Engineering Manager",4,12,2024-09-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108189,"Natalie Greenaridge",1.47,148202,17784
100013,"Carmen","Swanenworth","carmen.swanenworth100013@synteccorp.com","Male",1983-10-16,42,2,7,"Engineering Manager",4,8,2024-10-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102671,"Logan Dunellbry",1.41,161943,19433
101694,"Brooklyn","Summersonden","brooklyn.summersonden101694@synteccorp.com","Male",1993-08-24,32,2,7,"Engineering Manager",4,7,2024-10-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",109935,"Isaac Pineensen",1.41,131333,15760
103389,"Carlos","Marelmont","carlos.marelmont103389@synteccorp.com","Female",1984-04-11,41,2,7,"Engineering Manager",4,8,2024-11-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100733,"Ryan Norarman",1.31,121978,14637
109558,"Lucy","Wrenford","lucy.wrenford109558@synteccorp.com","Male",1962-10-30,63,2,7,"Engineering Manager",4,11,2024-12-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",109935,"Isaac Pineensen",1.22,133269,15992
100982,"Albert","Norunberg","albert.norunberg100982@synteccorp.com","Male",2002-01-02,24,2,7,"Engineering Manager",4,10,2024-12-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105201,"Layla Westerquist",1.19,143035,17164
109572,"Kayla","Caraquist","kayla.caraquist109572@synteccorp.com","Female",1977-12-03,48,2,7,"Engineering Manager",4,4,2025-01-24,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Remote",102372,"Skyler Goldwelley",1.12,141257,16951
105985,"Valentina","Oakermont","valentina.oakermont105985@synteccorp.com","Male",1994-04-10,31,2,7,"Engineering Manager",4,5,2025-01-27,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Hybrid",104008,"Camila Blackorfield",1.12,122505,14701
108452,"Peter","Stoneensen","peter.stoneensen108452@synteccorp.com","Female",1962-11-29,63,2,7,"Engineering Manager",4,4,2025-02-01,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",100912,"Eleanor Willellcroft",1.1,138809,16657
103436,"Evan","Pineanworth","evan.pineanworth103436@synteccorp.com","Male",2001-06-07,24,2,7,"Engineering Manager",4,3,2025-02-18,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",100733,"Ryan Norarman",1.05,146072,17529
104798,"Kennedy","Colewellwell","kennedy.colewellwell104798@synteccorp.com","Female",1967-05-30,58,2,7,"Engineering Manager",4,4,2025-03-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106479,"Jayden Coleinfield",1,167968,20156
102106,"Emma","Sandawin","emma.sandawin102106@synteccorp.com","Female",2001-09-27,24,2,7,"Engineering Manager",4,1,2025-03-15,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",100816,"Xavier Deltonman",0.99,142690,17123
109011,"Albert","Perryothorne","albert.perryothorne109011@synteccorp.com","Female",1978-12-27,47,2,7,"Engineering Manager",4,8,2025-04-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108576,"Caleb Hollenley",0.89,148616,17834
104342,"Sophia","Hawkanberg","sophia.hawkanberg104342@synteccorp.com","Female",1984-08-20,41,2,7,"Engineering Manager",4,3,2025-04-26,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100504,"Gabriel Wrenenway",0.87,158590,19031
106705,"Kingston","Pineingcrest","kingston.pineingcrest106705@synteccorp.com","Female",1963-12-16,62,2,7,"Engineering Manager",4,2,2025-05-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103417,"Maya Halltonman",0.85,141718,17006
109094,"Alicia","Fordingmond","alicia.fordingmond109094@synteccorp.com","Female",1977-04-26,48,2,7,"Engineering Manager",4,4,2025-05-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108576,"Caleb Hollenley",0.84,167525,20103
108691,"Nicole","Reedleyham","nicole.reedleyham108691@synteccorp.com","Male",2003-10-18,22,2,7,"Engineering Manager",4,1,2025-05-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",102372,"Skyler Goldwelley",0.82,126269,15152
106922,"Brandon","Rivererton","brandon.rivererton106922@synteccorp.com","Male",1980-07-11,45,2,7,"Engineering Manager",4,6,2025-06-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106029,"Ella Caldwcroft",0.76,154237,18508
100560,"Ana","Delunstone","ana.delunstone100560@synteccorp.com","Female",2003-05-10,22,2,7,"Engineering Manager",4,9,2025-06-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103388,"Zachary Fordoman",0.76,161058,19327
102795,"Oliver","Bramingcrest","oliver.bramingcrest102795@synteccorp.com","Female",2001-01-14,25,2,7,"Engineering Manager",4,7,2025-06-14,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",103331,"Samuel Summeremere",0.74,131600,15792
107643,"Connor","Rockanford","connor.rockanford107643@synteccorp.com","Female",1971-02-24,55,2,7,"Engineering Manager",4,11,2025-06-15,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",106988,"Arthur Norleystrom",0.73,127632,15316
101661,"Zoe","Glenshire","zoe.glenshire101661@synteccorp.com","Male",1990-03-23,35,2,7,"Engineering Manager",4,9,2025-08-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108453,"Felix Reedenwell",0.59,162194,19463
108377,"Anna","Finlinden","anna.finlinden108377@synteccorp.com","Female",1975-08-09,50,2,7,"Engineering Manager",4,9,2025-09-02,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",109939,"Victor Camlinham",0.52,158916,19070
101229,"Arthur","Mondale","arthur.mondale101229@synteccorp.com","Male",1983-10-16,42,2,7,"Engineering Manager",4,8,2025-09-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107091,"Cole Northenward",0.51,130707,15685
104071,"Avery","Summeruwall","avery.summeruwall104071@synteccorp.com","Male",1970-04-26,55,2,7,"Engineering Manager",4,5,2025-09-20,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100074,"Melanie Blacklinmont",0.47,140211,16825
104521,"Jayden","Burnelwin","jayden.burnelwin104521@synteccorp.com","Female",1974-08-19,51,2,7,"Engineering Manager",4,12,2025-09-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",102497,"Charlotte Parkettford",0.44,159550,19146
103918,"Rachel","Pineencott","rachel.pineencott103918@synteccorp.com","Female",1975-03-23,50,2,7,"Engineering Manager",4,1,2025-10-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102032,"Layla Hayushire",0.42,129344,15521
107426,"Simon","Hawkaley","simon.hawkaley107426@synteccorp.com","Female",1964-06-19,61,2,7,"Engineering Manager",4,3,2025-11-02,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",100912,"Eleanor Willellcroft",0.35,156409,18769
107695,"Diana","Wrenuwin","diana.wrenuwin107695@synteccorp.com","Male",1999-07-25,26,2,7,"Engineering Manager",4,2,2025-11-08,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",101132,"Christopher Fairinton",0.33,123257,14791
109170,"Hailey","Ashbrook","hailey.ashbrook109170@synteccorp.com","Male",1983-04-24,42,2,7,"Engineering Manager",4,5,2025-11-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105201,"Layla Westerquist",0.33,115570,13868
101586,"Vincent","Grayanbrook","vincent.grayanbrook101586@synteccorp.com","Female",1971-01-16,55,2,7,"Engineering Manager",4,10,2025-11-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103393,"Seth Baroby",0.28,146741,17609
103585,"Nathan","Caldwingberg","nathan.caldwingberg103585@synteccorp.com","Female",1972-05-03,53,2,7,"Engineering Manager",4,4,2025-12-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",109887,"Clara Fieldorcrest",0.22,169842,20381
101321,"Madison","Darnshire","madison.darnshire101321@synteccorp.com","Female",2003-11-27,22,3,11,"Senior Product Manager",4,1,2013-02-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106642,"Ashley Radustead",13.04,235096,28212
101214,"Nicole","Crossanwood","nicole.crossanwood101214@synteccorp.com","Male",1963-10-05,62,3,11,"Senior Product Manager",4,3,2013-03-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108213,"Christian Delansen",13.02,216850,26022
100873,"Jacob","Glenorbry","jacob.glenorbry100873@synteccorp.com","Female",1984-03-28,41,3,11,"Senior Product Manager",4,9,2013-04-05,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Onsite",103440,"Robert Pineingward",12.93,198006,23761
